Player_ID,Player_Name,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,FirstTouch,FreeKickTaking,Heading,LongShots,LongThrows,Marking,PassingSkill,PenaltyTaking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,OffTheBall,Positioning,Teamwork,WorkRate,Acceleration,Agility,Balance,JumpingReach,NaturalFitness,Pace,Stamina,Strength,Stability,Height,LeftFoot,RightFoot,PlayerValue,Salary,RentalClub,BirthDate
3146,Emerson Santos,27,125,131,11,437,8,12,9,7,11,12,13,12,12,13,12,9,13,12,10,12,13,12,12,11,11,11,11,11,11,13,13,13,13,13,12,13,13,13,13,13,11,184,8,20,1284905,7950,,1995-04-05
3147,Marlon Freitas,27,125,126,11,437,12,10,12,12,12,11,11,13,8,13,14,11,13,13,10,12,12,12,12,12,12,14,10,13,12,13,14,14,13,12,11,13,13,12,13,11,13,185,10,20,1494631,7950,,1995-03-27
3148,Danovis Banguero,32,125,130,18,320,10,13,11,5,12,11,13,11,13,12,13,10,14,14,10,12,13,12,12,12,12,11,10,14,11,12,12,12,13,12,12,13,13,13,13,14,13,189,20,8,202038,8761,,1989-10-27
3149,Aldair Quintana,28,125,130,18,320,5,2,2,2,10,9,8,2,1,3,10,3,3,12,10,13,12,12,13,12,13,12,11,12,8,12,12,12,12,13,10,17,12,12,12,13,14,194,8,20,438543,8761,,1994-07-11
3150,Hyoran,29,125,127,11,67,12,11,13,11,13,12,11,12,6,10,14,13,10,14,11,12,11,10,12,13,11,12,14,7,13,8,13,14,14,13,14,7,12,13,12,11,12,174,12,20,1681653,5367,233,1993-05-25
3151,Rafael,33,125,133,11,67,1,5,7,6,6,1,8,1,1,1,10,8,2,5,14,11,14,12,14,10,12,15,1,12,2,14,13,12,12,13,12,16,14,11,12,10,11,192,20,4,1130494,5367,,1989-06-23
3152,Nicolas,25,125,130,11,58,13,14,13,11,12,13,12,10,12,12,13,10,10,13,12,13,12,13,14,13,13,13,12,11,14,12,13,13,13,13,13,11,13,13,13,13,13,180,20,5,2826099,9124,184,1997-07-24
3153,Agustin Canobbio,23,125,134,17,58,11,12,14,11,14,11,12,12,8,13,12,4,8,14,15,12,10,9,9,11,11,9,13,7,13,11,11,15,14,14,9,8,15,12,14,8,10,175,10,20,3229280,9124,,1998-10-01
3154,Christian,21,125,143,11,58,11,10,12,10,12,7,10,10,8,13,13,11,13,12,13,13,13,13,12,12,13,13,5,12,13,11,14,14,14,13,12,9,13,13,13,11,12,178,11,20,6607982,9124,,2000-12-19
3155,Felipe Aguilar,29,125,136,18,58,8,7,9,9,13,8,14,8,8,13,12,7,14,12,13,12,14,10,12,10,12,14,10,11,10,13,12,12,12,12,13,16,11,12,14,14,12,190,9,20,4131471,8938,352,1993-01-20
3156,Hakon Evjen,22,125,140,5,127,7,11,15,12,14,7,9,12,7,9,13,8,12,14,12,12,7,12,11,13,9,14,14,5,13,9,12,14,15,14,10,5,12,14,14,6,10,178,20,8,8339498,2877,,2000-02-14
3157,Larry Vasquez,30,125,127,18,175,10,11,12,10,13,11,11,11,7,12,14,7,12,13,10,12,11,13,13,14,13,12,12,10,12,13,12,13,12,11,12,13,13,12,10,13,11,185,12,20,819367,8275,,1991-09-19
3158,Pablo Torre,19,125,160,13,3,14,11,13,11,15,14,6,11,6,5,16,14,9,16,12,10,14,11,10,16,14,14,16,11,12,5,11,10,12,15,12,7,13,11,10,9,14,173,12,20,55160000,3989,,2003-04-03
3159,Junior Caicara,33,125,140,11,291,9,14,13,7,13,9,6,12,15,10,14,10,11,13,16,11,14,12,10,13,12,16,14,6,14,9,10,15,15,14,11,7,18,13,14,10,16,173,10,20,347975206,27499,,1989-04-27
3160,Leo Duarte,26,125,145,11,291,5,7,12,7,12,10,13,8,10,13,14,10,13,12,13,13,14,13,12,10,12,14,7,10,9,12,12,13,13,12,14,13,11,15,13,13,11,183,9,20,5384619,29230,,1996-07-17
3161,Danijel Aleksic,31,125,130,21,291,13,13,13,14,13,17,9,17,5,4,15,14,3,15,7,14,8,14,8,13,14,12,14,5,14,5,12,13,13,13,8,9,13,12,11,13,7,181,20,10,347975206,19999,,1991-04-30
3162,Deniz Turuc,29,125,135,38,291,13,15,14,12,15,16,5,14,6,8,14,14,8,15,10,11,10,14,10,14,11,12,16,6,11,8,12,12,11,13,13,8,14,12,13,12,12,178,20,10,4460771,12612,,1993-01-29
3163,Stefano Okaka,32,125,138,19,291,3,7,11,13,12,4,15,12,4,6,12,10,6,12,15,13,13,13,11,11,12,13,13,10,14,7,17,17,12,10,17,13,14,13,12,18,13,186,10,20,1623107,25000,,1989-08-09
3164,Mahmut Tekdemir,34,125,130,38,291,2,7,9,7,12,3,12,8,8,13,12,10,14,12,12,14,15,14,15,8,14,14,5,16,12,14,18,15,11,12,12,11,16,11,14,11,16,178,15,20,347975206,8295,,1988-01-20
3165,Serdar Gurler,30,125,130,38,291,12,13,14,12,13,13,7,13,5,3,12,11,3,15,7,12,12,12,14,12,10,12,15,10,15,8,12,14,14,15,10,7,14,15,13,8,12,176,8,20,2958195,8019,,1991-09-14
3166,Atiba Hutchinson,39,125,125,24,112,4,7,8,8,14,5,11,6,10,12,14,9,12,14,10,18,12,12,18,9,16,16,6,18,10,16,18,16,9,10,13,12,15,8,12,13,14,187,10,20,337036,24037,,1983-02-08
3167,Salih Ucan,28,125,130,38,112,13,10,12,10,14,13,7,12,3,6,15,14,11,15,10,14,12,14,13,14,13,13,14,7,13,11,13,12,12,13,10,8,14,12,14,12,12,182,10,20,2808634,6912,,1994-01-06
3168,Jackson Muleka,22,125,140,67,112,4,7,13,14,13,5,12,10,1,2,10,8,4,13,12,12,14,13,13,11,14,14,12,6,13,12,11,12,15,12,13,13,14,15,12,11,14,180,12,20,6231748,35256,,1999-10-04
3169,Samuel Gustafson,27,125,131,40,397,14,11,11,8,13,12,11,12,8,12,14,12,12,14,8,14,10,13,13,14,13,12,12,13,12,13,13,13,11,10,14,14,12,11,13,13,15,186,10,20,1402316,2329,,1995-01-11
3170,Kenji Gorre,27,125,125,107,251,8,10,16,12,14,11,5,12,3,4,11,12,6,15,10,11,9,13,9,11,8,13,18,3,12,6,8,10,15,16,12,8,13,15,12,10,11,178,12,20,1210399,2950,,1994-09-29
3171,Jan Kovarik,34,125,125,43,438,15,18,14,9,15,14,6,8,8,13,12,13,13,14,8,12,9,11,10,13,11,11,13,8,8,14,13,12,13,12,11,9,11,12,11,12,13,183,20,10,349140,3045,,1988-06-19
3172,Nico Schulz,29,125,138,10,18,10,13,11,9,11,9,8,9,14,11,11,8,13,11,15,10,14,11,12,10,10,13,11,9,11,11,16,16,14,10,12,10,13,16,15,12,12,181,20,7,2064872,114992,,1993-04-01
3173,Joe Scally,19,125,150,36,34,5,12,12,7,11,4,8,7,12,11,12,6,12,12,14,11,14,11,12,11,11,16,12,5,12,12,15,16,14,12,12,11,17,15,14,11,12,184,12,20,60800000,16684,,2002-12-31
3174,Erison,23,125,135,11,232,9,9,11,14,11,10,13,10,7,8,11,13,8,11,11,13,11,14,13,12,11,13,12,11,13,7,12,13,15,13,14,11,12,14,14,15,12,180,20,7,5237018,8993,363,1999-04-13
3175,Danilo Barbosa,26,125,130,11,232,9,10,12,8,11,11,13,13,8,13,12,12,14,13,13,12,14,12,12,13,12,12,13,12,12,14,14,13,12,12,12,13,14,12,12,13,12,183,10,20,4985136,16097,,1996-02-28
3176,Rafael,32,125,160,11,232,7,13,12,7,13,7,10,7,12,11,13,7,12,14,18,15,17,8,9,11,11,17,13,13,14,10,15,16,14,13,12,8,12,14,13,12,11,172,10,20,2854939,8993,,1990-07-09
3177,Aderlan,31,125,133,11,233,10,12,12,8,12,10,13,11,12,12,13,3,14,12,15,13,11,12,12,13,12,13,12,5,12,11,14,12,14,13,9,10,14,14,14,11,11,180,8,20,347975206,174,,1990-08-18
3178,Mads Bidstrup,21,125,145,23,83,10,12,13,9,14,9,10,11,6,12,14,6,12,14,13,13,13,14,13,13,13,14,9,13,12,12,15,16,12,13,12,9,13,12,13,10,12,178,9,20,15988301,20299,201,2001-02-25
3179,Halil Dervisoglu,22,125,144,38,83,8,8,15,11,17,8,11,11,5,5,13,11,5,15,9,12,7,13,9,13,12,12,17,7,12,7,12,11,12,13,13,10,13,12,11,11,12,183,15,20,17027587,17399,114,1999-12-08
3180,Billy Gilmour,21,125,160,27,37,13,9,10,9,15,13,6,10,9,6,15,15,11,16,11,15,9,16,12,16,13,15,8,12,11,11,12,13,13,12,9,6,9,12,12,7,11,170,12,20,65883306,40597,,2001-06-11
3181,Andreas Weimann,30,125,135,20,439,7,12,11,15,14,8,12,12,5,5,12,11,6,13,13,14,11,9,10,13,11,13,13,9,13,7,9,16,14,15,12,9,15,13,15,8,11,179,7,20,4722348,17399,,1991-08-05
3182,Jean-Pierre Nsame,29,125,141,30,145,4,9,11,15,11,6,15,11,4,6,12,15,6,12,11,13,12,13,12,8,13,15,12,9,15,5,10,12,11,10,13,15,13,13,13,15,12,188,12,20,3441948,21267,,1993-05-01
3183,Arijanet Muric,23,125,150,49,114,5,1,1,1,13,8,4,3,3,2,12,3,1,12,16,14,17,12,12,12,12,15,2,7,3,12,10,11,12,12,12,18,7,16,8,13,8,198,6,20,9960656,27838,,1998-11-07
3184,Gaspar Servio,29,125,133,8,211,4,2,3,1,11,7,2,1,2,2,16,14,2,9,12,11,13,13,12,8,11,12,3,12,3,13,9,9,13,15,14,11,14,11,12,13,10,185,9,20,653355,4674,353,1992-09-03
3185,Ivan Alejo,27,125,129,13,84,10,12,11,9,12,9,8,10,7,7,12,9,7,13,15,12,14,9,10,12,10,11,13,10,14,10,11,18,15,13,14,11,11,14,12,11,9,186,12,20,1187344,5899,,1995-02-10
3186,Jose Mari,34,125,131,13,84,11,10,10,7,13,8,11,10,9,11,14,9,12,12,12,15,14,15,14,15,15,16,8,17,10,15,18,15,10,11,12,11,13,8,11,11,14,180,10,20,79776,8212,,1987-12-06
3187,Alessandro Deiola,26,125,130,19,234,10,11,11,10,11,6,11,11,12,12,12,5,12,12,12,12,12,12,12,13,13,10,10,10,13,13,14,13,13,13,13,15,12,13,14,14,12,190,11,20,3716339,10672,,1995-08-01
3188,Takahiro Kunimoto,24,125,135,50,321,14,14,14,11,15,13,5,12,5,8,15,8,6,15,11,13,13,14,13,15,14,11,14,9,13,10,12,10,13,13,16,5,13,12,12,8,9,174,20,10,1979997,2500,,1997-10-08
3189,Jeremy Marquez,22,125,140,42,128,11,10,13,11,16,10,11,12,4,14,14,10,12,12,12,13,11,14,12,12,16,18,7,13,11,10,12,13,13,11,14,10,14,13,12,10,13,177,10,20,3478524,11671,,2000-06-21
3190,Isaac Brizuela,31,125,139,42,133,8,11,14,7,12,8,6,10,6,8,13,10,8,13,10,14,13,12,13,13,11,5,13,6,14,10,14,13,16,15,13,6,14,14,14,8,12,168,8,20,1090892,19197,,1990-08-28
3191,Jose Juan Macias,22,125,155,42,133,8,8,12,15,14,9,10,14,4,6,11,11,6,15,5,14,8,13,13,13,13,16,13,6,14,8,10,10,14,13,12,10,13,12,14,9,13,177,12,20,3932245,13352,,1999-09-22
3192,Gilberto Sepulveda,23,125,140,42,133,5,7,10,8,11,8,12,7,12,14,13,9,14,11,15,16,16,13,13,14,12,6,14,8,8,13,14,16,13,12,11,12,14,13,13,12,13,180,8,20,2299153,13352,,1999-02-04
3193,Juan Pablo Segovia,33,125,126,8,252,9,11,10,7,10,6,14,10,13,15,11,5,14,11,10,13,11,9,12,11,13,13,12,18,12,13,11,13,12,11,11,12,11,12,10,14,14,184,20,8,192154,6404,,1989-03-21
3194,Luis Malagon,25,125,140,42,252,2,2,1,1,11,1,2,1,12,3,11,1,3,10,12,11,12,11,14,1,13,11,5,10,8,12,11,11,9,13,9,13,11,11,12,13,10,182,10,20,898365,8543,,1997-03-02
3195,Jo,35,125,151,11,253,9,9,11,14,14,9,15,9,9,8,13,13,6,13,12,14,13,14,13,11,13,7,12,15,13,8,13,14,10,9,10,15,8,10,13,15,15,189,20,13,141408,19434,,1987-03-20
3196,Richard,28,125,133,11,253,7,10,10,9,12,8,9,9,8,14,12,10,14,12,12,13,10,11,13,11,12,7,12,10,13,14,12,14,14,13,13,16,12,13,14,15,11,191,8,20,3437749,4664,,1994-02-18
3197,Greg Taylor,24,125,132,27,103,5,13,13,4,11,6,12,10,8,13,13,9,13,12,14,11,14,12,13,14,12,15,4,10,12,14,14,16,14,12,12,8,14,13,15,11,14,175,20,10,4591968,16239,,1997-11-05
3198,David Turnbull,23,125,140,27,103,12,14,12,13,15,14,9,14,6,7,15,17,11,16,10,15,11,15,12,15,12,17,16,12,14,10,12,10,8,12,11,12,11,10,12,10,14,185,15,20,6266232,16239,,1999-07-10
3199,Karol Swiderski,25,125,130,3,212,8,10,13,14,15,9,12,12,6,7,12,13,4,13,6,15,11,13,13,12,13,14,12,9,14,8,11,13,11,13,12,12,12,10,12,10,12,184,20,15,8758389,43781,,1997-01-23
3200,Ethan Ampadu,21,125,149,58,9,6,7,9,6,12,6,11,5,11,14,13,7,15,11,12,14,16,15,12,10,12,12,7,11,7,13,12,11,12,11,15,13,13,14,11,12,12,182,13,20,29229917,40597,166,2000-09-14
3201,Emanuel Coronel,25,125,131,8,350,9,12,12,7,11,10,12,9,12,12,12,9,13,14,12,12,13,11,12,9,12,12,14,10,14,13,14,13,14,13,11,8,15,13,15,12,10,174,11,20,3125924,1427,,1997-02-01
3202,Facundo Altamirano,26,125,126,8,350,3,3,1,1,10,1,7,1,2,3,11,3,2,10,10,13,12,14,12,10,11,12,7,9,10,13,11,11,13,14,11,13,12,9,13,12,10,187,11,20,898705,913,606,1996-03-21
3203,Fernando Valenzuela,25,125,128,8,440,13,10,16,13,13,11,5,13,11,5,13,13,6,16,11,12,11,12,11,14,12,14,18,11,13,6,12,11,14,16,8,5,5,13,12,8,9,167,20,9,1031705,4821,,1997-04-22
3204,Javier Garcia,35,125,135,8,158,1,2,2,1,7,4,3,3,3,3,8,3,3,6,8,12,12,13,12,12,13,11,10,10,1,12,12,14,12,16,14,11,12,14,13,13,15,181,8,20,188267,11357,,1987-01-29
3205,Jorman Campuzano,26,125,133,18,158,7,9,10,8,13,6,11,11,5,13,13,8,13,14,13,14,13,10,10,14,12,12,12,10,14,14,15,14,12,13,13,8,14,12,15,13,12,177,10,20,3867744,11270,452,1996-04-30
3206,Carlos Zambrano,33,125,135,55,158,4,9,10,6,11,6,15,10,12,16,11,7,15,11,17,13,17,12,10,6,12,18,7,13,8,14,10,12,11,12,14,12,14,13,12,12,12,185,8,20,408474,19938,,1989-07-10
3207,Christian Bernardi,32,125,126,8,351,14,13,15,12,13,14,8,12,8,5,13,12,7,16,6,10,8,11,16,13,6,12,16,12,16,7,10,11,14,14,9,7,12,14,13,9,9,177,12,20,347975206,8077,,1990-03-10
3208,Matias Coccaro,24,125,129,17,213,7,9,14,14,14,8,13,9,4,6,11,12,5,12,14,15,15,11,11,10,12,13,14,9,14,12,9,14,14,13,14,10,13,12,13,12,10,178,11,20,3609099,695,,1997-11-15
3209,Ivan Marcone,32,125,142,8,293,7,10,9,6,12,8,10,8,6,15,12,8,15,10,7,14,13,13,14,12,12,12,9,13,12,16,15,16,11,11,14,12,15,12,13,14,14,184,9,20,347975206,13826,,1990-06-03
3210,Ignacio Malcorra,35,125,129,8,352,15,15,13,11,14,18,10,14,9,10,13,12,10,14,10,8,11,12,14,13,13,14,11,10,13,9,13,14,13,12,11,6,10,12,10,10,11,170,20,12,92844,6911,353,1987-07-24
3211,Juan Sforza,20,125,140,8,441,7,8,12,12,15,12,7,14,5,6,15,7,9,15,11,13,11,12,13,15,14,14,14,11,12,13,15,13,13,13,13,7,13,13,13,12,11,179,20,7,5688810,875,,2002-02-14
3212,Sebastian Cristoforo,28,125,131,17,442,14,13,12,11,14,13,10,12,1,12,14,12,11,14,13,13,11,12,12,14,14,11,13,12,11,13,14,11,12,10,13,9,9,12,13,10,11,173,10,20,1706894,6518,,1993-08-23
3213,David Martinez,24,125,134,63,147,8,8,9,5,13,11,13,6,10,15,13,9,14,12,14,13,12,13,11,13,10,14,9,10,9,14,13,14,13,10,13,13,14,13,14,14,9,182,20,10,1690370,7461,,1998-01-21
3214,Robert Rojas,26,125,129,63,147,8,9,9,7,11,6,14,6,10,13,11,7,14,12,14,11,14,12,12,9,11,10,7,10,10,14,13,14,14,14,13,11,13,14,15,12,10,177,10,20,2841148,11347,,1996-04-30
3215,Pablo Solari,21,125,139,8,147,8,12,14,12,13,8,7,11,5,5,12,8,6,13,13,12,9,13,10,12,11,14,14,7,13,6,11,14,14,15,11,10,12,13,14,9,12,181,10,20,4989186,15857,,2001-03-22
3216,Juan Fernando Quintero,29,125,147,18,147,15,15,16,11,17,18,6,16,6,5,17,15,5,18,8,13,9,13,12,18,13,12,19,9,14,7,14,7,10,14,12,5,8,10,9,9,10,169,20,8,2584173,21695,,1993-01-18
3217,Pablo Neris,22,125,129,17,443,11,14,12,13,13,11,14,11,5,10,11,14,7,12,14,12,13,10,11,10,10,13,12,10,13,10,10,15,13,12,14,12,14,13,12,13,13,183,10,20,1663640,293,920,2000-03-13
3218,Walter Montoya,29,125,131,8,353,13,13,14,10,12,12,10,14,11,11,13,11,12,12,12,12,14,9,9,11,12,13,12,8,15,10,14,16,12,14,10,9,14,14,15,10,9,173,10,20,4712698,14654,,1993-07-21
3219,Juan Ignacio Mendez,25,125,129,8,354,10,11,12,8,13,9,9,10,8,13,13,11,14,13,10,14,10,12,13,13,13,12,11,7,11,14,16,14,13,12,14,9,13,12,13,10,12,177,10,20,4319973,7447,,1997-04-28
3220,Jose Devecchi,27,125,131,8,354,5,1,3,3,8,8,2,2,2,2,8,2,2,8,12,11,12,13,11,11,16,11,8,6,10,13,12,12,11,11,11,13,11,9,11,14,11,190,8,20,2745316,7189,605,1995-07-07
3221,Rodrigo Garro,24,125,132,8,255,14,11,12,12,14,15,9,15,7,7,14,13,7,15,10,15,11,13,12,15,12,13,14,6,13,9,11,12,13,12,11,8,14,13,15,11,10,174,20,8,3355260,8319,,1998-01-04
3222,Alejandro Maciel,25,125,130,8,255,5,7,7,5,11,6,14,10,10,14,11,8,14,11,13,14,16,13,14,8,11,12,8,8,7,14,13,13,11,12,14,13,12,12,13,14,14,182,11,20,3355260,1148,350,1997-04-22
3223,Rodrigo Villagra,21,125,149,8,255,8,9,14,9,13,8,9,8,4,14,14,5,15,13,16,14,12,11,12,15,13,15,9,9,11,16,14,13,11,11,13,9,10,12,13,12,13,178,8,20,5699834,6744,,2001-02-14
3224,Lucas Blondel,25,125,126,8,444,7,13,13,12,12,5,8,13,14,12,13,8,13,11,13,12,14,12,13,11,14,14,11,12,9,11,13,14,13,14,8,10,16,12,15,11,13,183,11,20,3134357,5397,,1996-09-14
3225,Lucas Menossi,30,125,130,8,444,7,11,10,7,13,8,11,12,7,14,14,10,12,13,14,13,14,14,12,14,14,14,7,7,14,14,15,16,12,9,14,8,11,13,14,13,12,172,9,20,973189,8560,,1992-07-11
3226,Sebastian Prediger,35,125,125,8,444,9,9,11,8,15,7,11,13,8,14,15,12,13,14,14,12,12,12,13,14,14,16,8,17,11,14,15,14,11,11,13,11,14,10,11,12,12,183,8,20,89691,5548,,1986-09-04
3227,Sebastian Prieto,29,125,125,8,444,11,14,13,6,13,11,8,12,13,13,13,11,13,14,8,14,9,13,12,12,13,11,7,7,14,12,14,13,14,13,12,9,12,13,12,12,12,173,20,8,1257454,8560,,1993-04-09
3228,Yonathan Cabral,30,125,129,8,323,6,4,9,8,11,6,13,6,6,15,11,6,16,9,15,14,16,8,13,8,12,13,7,9,6,14,15,14,11,11,16,15,15,11,13,15,13,188,7,20,1620533,5536,352,1992-05-10
3229,Guillermo Acosta,34,125,127,8,323,12,14,13,12,12,12,14,13,8,12,13,13,12,13,11,14,12,12,13,13,14,11,9,16,13,14,13,15,10,11,11,7,16,11,11,10,12,168,11,20,347975206,4870,,1987-10-02
3230,Bruno Bianchi,33,125,127,8,323,3,6,5,4,12,4,14,7,9,14,12,5,15,13,14,14,15,13,13,11,13,13,7,15,6,15,13,14,11,10,13,13,10,10,13,14,12,184,9,20,347975206,6049,,1989-02-17
3231,Jonatan Alvez,34,125,132,17,445,8,10,12,15,12,10,13,12,9,5,12,13,5,14,13,12,15,15,12,10,11,14,14,9,16,6,7,13,11,12,11,12,9,12,10,15,12,185,12,20,142143,5445,,1988-05-31
3232,Leonardo Burian,38,125,126,17,214,5,2,2,2,8,6,6,3,2,1,8,3,1,7,9,15,10,14,14,9,12,11,4,14,6,15,15,15,9,10,14,12,12,10,12,15,14,188,8,20,234883,9595,,1984-01-21
3233,Luca Orellano,22,125,141,8,214,12,11,14,12,14,12,6,16,5,6,11,12,6,16,12,13,11,12,10,13,11,12,16,8,14,11,13,12,15,15,12,7,14,13,14,8,12,178,20,7,5616320,9029,,2000-03-22
3234,Nicolas Garayalde,23,125,139,8,214,8,9,12,8,13,10,11,11,8,14,13,13,14,13,14,14,14,13,14,12,13,13,12,12,12,13,15,15,13,12,12,11,13,12,14,12,12,184,8,20,4794521,5543,,1999-07-21
3235,Ricardo Centurion,29,125,145,8,214,11,12,15,12,14,10,8,12,5,5,12,14,6,17,12,12,14,13,8,14,10,12,17,7,15,7,12,8,14,15,11,7,13,14,12,9,7,174,9,20,3216443,18562,,1993-01-19
3236,Walter Bou,28,125,131,8,214,9,9,12,13,13,9,13,13,7,8,12,13,8,13,11,12,15,12,10,12,12,13,13,6,14,6,13,14,13,13,14,9,14,13,15,14,12,174,10,20,3840811,15760,,1993-08-25
3237,Juan Patino,33,125,127,63,324,10,7,7,8,11,12,14,11,10,13,9,8,13,7,15,11,16,10,12,7,12,15,5,12,9,12,14,16,13,10,14,15,14,12,14,14,12,181,12,20,347975206,4674,,1989-06-24
3238,Robert Piris Da Motta,27,125,138,63,324,7,7,8,10,9,6,9,8,5,14,12,13,16,9,15,13,15,13,13,10,13,12,7,11,9,14,14,16,12,11,15,11,13,12,16,13,13,178,11,20,1875498,4037,,1994-07-26
3239,Juan Camilo Angulo,33,125,129,18,236,14,13,12,1,12,15,10,13,12,12,12,14,13,12,13,12,12,11,12,12,12,12,14,12,12,12,12,13,13,12,12,10,13,13,12,12,12,178,13,20,79330,8623,,1988-09-26
3240,Salomon Rodriguez,22,125,135,17,237,11,12,13,14,12,13,16,13,6,7,11,9,5,12,9,12,11,13,9,8,12,12,12,11,13,9,11,13,11,12,13,15,11,13,12,13,12,187,20,11,2794937,5303,,2000-02-16
3241,Nelson Acevedo,34,125,126,8,237,6,10,9,7,13,10,7,12,6,13,12,7,14,13,13,14,16,14,13,13,11,13,8,13,12,15,18,17,10,12,12,9,13,10,13,14,13,172,10,20,259344,3932,,1988-07-11
3242,Diego Rodriguez,33,125,130,8,237,12,3,1,1,11,14,8,12,1,2,12,13,1,9,10,10,15,12,11,8,11,12,11,14,6,12,12,13,12,14,11,12,13,12,12,13,13,184,20,11,347975206,8411,,1989-06-25
3243,Sebastian Viera,39,125,135,17,257,16,3,2,1,11,18,2,1,3,2,12,13,2,11,11,12,11,13,12,12,13,16,7,18,3,13,12,15,9,12,12,13,12,9,13,12,10,185,11,20,347975206,7276,,1983-03-07
3244,Homer Martinez,24,125,140,18,257,8,9,12,8,12,10,13,11,4,14,12,11,13,12,12,14,13,12,13,11,12,11,9,12,11,12,13,13,12,12,12,13,12,12,12,13,12,185,10,20,475404,7034,,1997-10-06
3245,Willer Ditta,24,125,134,18,257,4,8,7,7,13,5,13,8,4,14,12,9,15,13,12,14,14,11,14,12,12,13,8,13,9,14,14,14,12,11,12,11,13,13,12,14,12,180,9,20,1011143,7276,441,1998-01-23
3246,Angel Gonzalez,28,125,133,8,377,10,10,13,11,13,7,9,8,9,6,13,12,7,13,9,11,10,10,12,10,10,12,12,11,14,10,10,12,16,14,13,6,12,15,12,9,8,169,11,20,2113935,21195,418,1994-05-16
3247,Fernando Zuqui,30,125,133,8,377,13,13,12,9,13,14,8,11,5,11,14,8,12,13,14,12,14,13,15,13,14,14,12,13,13,13,14,14,11,13,8,7,14,12,14,11,12,170,10,20,3770744,12684,,1991-11-27
3248,Emmanuel Mas,33,125,142,8,377,6,12,10,8,11,5,14,5,14,14,12,7,12,11,12,13,12,14,10,10,11,13,9,7,13,11,14,14,14,11,12,11,19,13,17,13,12,183,20,9,293326,6966,,1989-01-15
3249,Mauro Boselli,37,125,142,8,377,6,10,10,14,13,5,15,10,6,7,11,15,7,12,12,15,14,16,15,13,14,15,11,12,15,11,14,15,10,10,15,12,11,11,10,11,12,181,13,20,135868,12684,,1985-05-22
3250,Osvaldo Rodriguez,25,125,136,42,129,8,12,10,8,12,4,8,10,10,13,13,6,13,12,8,12,12,10,12,10,12,17,9,12,12,12,12,13,14,15,14,7,10,14,14,10,13,174,20,10,1538535,12419,,1996-09-10
3251,Marcelo Diaz,35,125,125,57,177,13,14,11,9,14,11,6,15,8,10,17,15,12,16,12,16,10,15,15,16,16,15,11,12,8,13,17,11,8,9,10,6,7,8,11,6,11,166,12,20,90086,29354,,1986-12-30
3252,Daniel Bocanegra,35,125,145,18,177,10,12,9,9,13,13,13,11,10,13,13,10,13,12,13,12,13,13,13,13,12,14,8,15,8,12,13,13,13,10,13,13,12,13,13,14,12,182,10,20,74241,5435,,1987-04-23
3253,Victor Salazar,29,125,133,8,215,9,13,12,6,12,8,10,9,14,12,12,9,14,13,13,12,13,10,11,8,10,14,9,9,13,11,15,15,13,15,9,9,14,14,15,10,12,172,9,20,736629,13823,,1993-05-26
3254,Nicolas Fernandez,26,125,131,8,356,10,11,13,13,12,8,11,11,5,6,12,10,7,12,16,13,14,13,12,12,13,15,10,8,15,7,13,15,15,13,12,6,14,13,12,12,12,167,12,20,4133945,8933,,1996-02-08
3255,Alejandro Duarte,28,125,125,55,446,4,3,2,2,6,8,1,1,2,2,12,3,2,6,14,10,16,10,12,10,15,9,2,14,1,12,11,10,13,13,11,8,15,13,9,9,12,184,7,20,286321,2548,,1994-04-05
3256,Juan Martin Lucero,30,125,130,8,326,8,8,11,12,12,9,16,12,6,11,11,14,9,12,14,12,13,10,13,13,11,10,10,10,16,12,15,14,13,12,14,13,13,13,14,15,11,180,8,20,1308556,7816,,1991-11-30
3257,Darlington Nagbe,32,125,133,36,136,9,9,16,9,14,11,10,12,5,10,14,10,10,14,8,12,9,11,13,14,13,12,15,14,13,10,14,15,15,15,15,8,13,13,12,10,14,176,5,20,347975206,34125,,1990-07-19
3258,Viktor Gyokeres,24,125,137,40,238,6,6,13,14,11,7,11,12,6,6,10,13,6,12,17,12,13,11,12,8,11,16,11,7,12,9,14,19,13,12,12,13,15,14,16,15,10,187,8,20,5738731,5800,,1998-06-04
3259,Emanuel Aiwu,21,125,155,20,357,5,7,8,6,11,8,14,8,7,12,9,8,14,10,14,13,13,10,10,10,11,16,9,8,9,14,14,14,14,13,13,13,11,15,14,15,10,185,10,20,7467999,10000,,2000-12-25
3260,Luka Lochoshvili,24,125,139,41,357,7,9,9,7,10,9,14,10,13,13,9,10,14,8,15,14,14,12,12,10,12,8,5,10,10,15,14,13,11,11,15,15,14,11,14,13,14,192,20,8,1842506,17185,,1998-05-29
3261,James Tomkins,33,125,138,6,48,6,4,9,4,11,4,15,4,6,14,10,2,14,11,13,14,16,11,14,8,13,12,4,13,8,14,14,15,9,10,11,17,8,11,12,14,12,192,10,20,1003177,57996,,1989-03-29
3262,Hernan Perez,33,125,145,63,403,8,12,13,10,12,8,8,10,6,7,13,7,8,13,14,11,14,12,10,11,11,16,13,8,13,8,13,16,13,13,11,9,12,13,13,10,9,180,10,20,179703,5237,,1989-02-25
